PID,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term,loan_status
630946,2340898,,16000.0,16000.0,16000.0, 36 months,14.65%,551.91,C,C5,Financial manager,7 years,RENT,60000.0,Verified,Apr-15,n,https://lendingclub.com/browse/loanDetail.action?loan_id=44469618,,debt_consolidation,Debt consolidation,926xx,CA,25.42,0.0,Jul-04,660.0,664.0,1.0,,,9.0,0.0,20715.0,93.30%,22.0,f,0.0,0.0,16696.03,16696.03,16000.0,696.03,0.0,0.0,0.0,Aug-15,154.26,,Aug-20,729.0,725.0,0.0,,1.0,Individual,,,,0.0,0.0,66483.0,,,,,,,,,,,,22200.0,,,,5.0,7387.0,1485.0,93.3,0.0,0.0,120.0,128.0,7.0,7.0,0.0,11.0,,1.0,,0.0,6.0,6.0,7.0,10.0,7.0,7.0,15.0,6.0,9.0,0.0,0.0,0.0,4.0,100.0,85.7,0.0,0.0,80864.0,66483.0,22200.0,58664.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
2325597,508546,,20000.0,20000.0,20000.0, 60 months,13.90%,464.33,C,C1,Production Manager,4 years,MORTGAGE,77000.0,Verified,Apr-19,n,https://lendingclub.com/browse/loanDetail.action?loan_id=148768938,,credit_card,Credit card refinancing,342xx,FL,26.78,0.0,Aug-88,735.0,739.0,1.0,50.0,,33.0,0.0,40809.0,28%,61.0,w,16755.97,16755.97,6409.03,6409.03,3244.03,3165.0,0.0,0.0,0.0,Aug-20,194.09,Sep-20,Aug-20,704.0,700.0,0.0,72.0,1.0,Individual,,,,0.0,0.0,271243.0,2.0,1.0,0.0,1.0,13.0,18872.0,70.0,8.0,11.0,7646.0,35.0,145600.0,1.0,1.0,8.0,12.0,8219.0,66260.0,37.2,0.0,0.0,128.0,367.0,3.0,3.0,2.0,8.0,,3.0,,2.0,12.0,20.0,15.0,24.0,6.0,31.0,52.0,20.0,33.0,0.0,0.0,0.0,8.0,95.1,13.3,0.0,0.0,497221.0,59681.0,105500.0,27000.0,,,,,,,,,,,,,,Y,DR02INTV01,UNEMPLOYMENT,ACTIVE,2.0,464.33,Jul-20,Sep-20,Jul-20,2.0,0.0,,582.26994,17092.39,194.09,N,,,,,,,N
2648271,2643340,,8000.0,8000.0,8000.0, 36 months,7.62%,249.3,A,A3,Sr network admin,10+ years,RENT,99000.0,Not Verified,Feb-14,n,https://lendingclub.com/browse/loanDetail.action?loan_id=11834741,  Borrower added on 02/13/14 > This is for a small intimate wedding and to consolidate my debt<br>,debt_consolidation,Debt consolidation,945xx,CA,20.09,0.0,Mar-02,730.0,734.0,0.0,61.0,,18.0,0.0,4403.0,13.50%,33.0,f,0.0,0.0,8904.85,8904.85,8000.0,904.85,0.0,0.0,0.0,May-16,2423.05,,Mar-17,724.0,720.0,0.0,61.0,1.0,Individual,,,,0.0,0.0,85765.0,,,,,,,,,,,,32600.0,,,,5.0,4765.0,23097.0,16.0,0.0,0.0,131.0,143.0,9.0,6.0,2.0,9.0,,8.0,,2.0,3.0,3.0,7.0,11.0,16.0,10.0,15.0,3.0,18.0,0.0,0.0,0.0,3.0,93.5,14.3,0.0,0.0,114751.0,85765.0,27500.0,82151.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
2021208,2119202,,10000.0,10000.0,10000.0, 60 months,15.61%,241.12,D,D1,sales,7 years,MORTGAGE,96000.0,Not Verified,Oct-15,n,https://lendingclub.com/browse/loanDetail.action?loan_id=61812364,,credit_card,Credit card refinancing,750xx,TX,31.28,0.0,Nov-87,715.0,719.0,1.0,,,29.0,0.0,42525.0,62.40%,40.0,w,0.0,0.0,12756.44784,12756.45,10000.0,2756.45,0.0,0.0,0.0,Nov-17,6991.25,,Nov-17,714.0,710.0,0.0,,1.0,Individual,,,,0.0,0.0,325947.0,,,,,,,,,,,,68100.0,,,,7.0,11641.0,10397.0,77.8,0.0,0.0,171.0,335.0,2.0,2.0,2.0,6.0,,2.0,,0.0,13.0,19.0,14.0,15.0,11.0,24.0,27.0,20.0,29.0,0.0,0.0,0.0,4.0,100.0,71.4,0.0,0.0,389777.0,92220.0,46800.0,71889.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
1901603,622748,,13000.0,13000.0,13000.0, 36 months,8.81%,412.25,A,A5,Project Manager,1 year,RENT,90000.0,Not Verified,Jan-19,n,https://lendingclub.com/browse/loanDetail.action?loan_id=146092190,,debt_consolidation,Debt consolidation,926xx,CA,25.15,1.0,Aug-03,740.0,744.0,0.0,7.0,,27.0,0.0,14879.0,18.70%,37.0,w,0.0,0.0,14356.93,14356.93,13000.0,1356.93,0.0,0.0,0.0,Jul-20,7361.41,,Aug-20,734.0,730.0,0.0,,1.0,Individual,,,,0.0,0.0,82687.0,1.0,9.0,1.0,3.0,7.0,67808.0,64.0,2.0,5.0,7338.0,45.0,79500.0,1.0,1.0,2.0,8.0,3180.0,40580.0,21.8,0.0,0.0,147.0,185.0,3.0,3.0,0.0,3.0,7.0,7.0,7.0,0.0,3.0,7.0,12.0,13.0,13.0,18.0,24.0,7.0,27.0,0.0,0.0,0.0,3.0,94.6,0.0,0.0,0.0,185807.0,82687.0,51900.0,106307.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
29775,2220466,,7800.0,7800.0,7725.0, 36 months,17.86%,281.45,D,D5,receptionist ,6 years,RENT,32000.0,Verified,Jul-15,n,https://lendingclub.com/browse/loanDetail.action?loan_id=55192266,,debt_consolidation,Debt consolidation,104xx,NY,16.09,0.0,Jan-11,725.0,729.0,1.0,,,7.0,0.0,929.0,13.70%,10.0,f,0.0,0.0,10002.43332,9906.26,7800.0,2202.43,0.0,0.0,0.0,Nov-17,2411.02,,Aug-20,719.0,715.0,0.0,,1.0,Individual,,,,0.0,0.0,9603.0,,,,,,,,,,,,6800.0,,,,3.0,1601.0,54.0,93.2,0.0,0.0,24.0,54.0,3.0,3.0,0.0,54.0,,3.0,,0.0,1.0,2.0,1.0,1.0,2.0,6.0,8.0,2.0,7.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,17125.0,9603.0,800.0,10325.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
2016778,913554,,20000.0,20000.0,20000.0, 60 months,16.46%,491.27,C,C5,Service Technician,3 years,MORTGAGE,70000.0,Not Verified,Jun-18,n,https://lendingclub.com/browse/loanDetail.action?loan_id=135056416,,debt_consolidation,Debt consolidation,775xx,TX,31.06,0.0,Jul-01,710.0,714.0,0.0,,,15.0,0.0,17457.0,43.90%,33.0,w,0.0,0.0,23166.4531,23166.45,20000.0,3166.45,0.0,0.0,0.0,Jul-19,17780.77,,Jun-19,804.0,800.0,0.0,,1.0,Joint App,132000.0,18.14,Not Verified,0.0,0.0,192693.0,2.0,3.0,2.0,3.0,5.0,58508.0,93.0,4.0,5.0,3458.0,67.0,39800.0,0.0,9.0,2.0,8.0,12846.0,3994.0,75.5,0.0,0.0,120.0,203.0,1.0,1.0,1.0,7.0,,7.0,,0.0,6.0,10.0,6.0,6.0,12.0,11.0,20.0,10.0,15.0,0.0,0.0,0.0,6.0,100.0,66.7,0.0,0.0,243020.0,75965.0,16300.0,80485.0,56637.0,690.0,694.0,Oct-03,0.0,1.0,21.0,55.4,4.0,17.0,0.0,0.0,45.0,N,,,,,,,,,,,,,,,N,,,,,,,N
581678,1933911,,23000.0,23000.0,23000.0, 36 months,7.89%,719.57,A,A5,Software Developer,< 1 year,OWN,76000.0,Source Verified,Feb-16,n,https://lendingclub.com/browse/loanDetail.action?loan_id=73181788,,credit_card,Credit card refinancing,460xx,IN,24.19,0.0,Mar-93,705.0,709.0,0.0,24.0,,10.0,0.0,24624.0,47.30%,16.0,w,0.0,0.0,25894.433409999998,25894.43,23000.0,2894.43,0.0,0.0,0.0,Feb-19,719.56,,Feb-19,704.0,700.0,0.0,,1.0,Individual,,,,0.0,0.0,196224.0,1.0,3.0,0.0,2.0,13.0,30307.0,62.0,0.0,0.0,12991.0,54.0,52100.0,1.0,2.0,1.0,3.0,19622.0,18734.0,56.7,0.0,0.0,127.0,275.0,34.0,2.0,1.0,56.0,,4.0,24.0,0.0,3.0,4.0,3.0,4.0,5.0,6.0,10.0,4.0,10.0,0.0,0.0,0.0,1.0,93.7,33.3,0.0,0.0,242676.0,54931.0,43300.0,49283.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
2145149,2250560,,15000.0,15000.0,15000.0, 60 months,15.61%,361.67,D,D1,welder,7 years,OWN,40000.0,Verified,Jun-15,n,https://lendingclub.com/browse/loanDetail.action?loan_id=51828589,,debt_consolidation,Debt consolidation,491xx,MI,31.56,0.0,May-04,685.0,689.0,2.0,70.0,62.0,13.0,1.0,11185.0,34.30%,45.0,w,0.0,0.0,16013.09,16013.09,15000.0,1013.09,0.0,0.0,0.0,Apr-16,5252.08,,Jan-20,674.0,670.0,0.0,70.0,1.0,Individual,,,,0.0,0.0,65481.0,,,,,,,,,,,,32600.0,,,,8.0,5037.0,10408.0,44.9,0.0,0.0,120.0,132.0,3.0,3.0,4.0,3.0,,3.0,,1.0,4.0,7.0,5.0,21.0,14.0,11.0,27.0,7.0,13.0,0.0,0.0,0.0,5.0,97.4,0.0,1.0,0.0,95927.0,65481.0,18900.0,63327.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
1036716,530642,,3000.0,3000.0,3000.0, 36 months,8.81%,95.14,A,A5,Auditor,3 years,RENT,44000.0,Source Verified,Mar-19,n,https://lendingclub.com/browse/loanDetail.action?loan_id=149158388,,medical,Medical expenses,641xx,MO,8.21,0.0,Sep-10,730.0,734.0,0.0,,,10.0,0.0,7507.0,16.50%,21.0,f,1681.3,1681.3,1614.44,1614.44,1318.7,295.74,0.0,0.0,0.0,Aug-20,95.14,Sep-20,Aug-20,739.0,735.0,0.0,,1.0,Individual,,,,0.0,0.0,49360.0,0.0,2.0,1.0,2.0,10.0,41853.0,80.0,1.0,1.0,6729.0,21.0,45600.0,1.0,1.0,4.0,3.0,4936.0,22456.0,23.6,0.0,0.0,102.0,90.0,7.0,7.0,0.0,7.0,,7.0,,0.0,2.0,3.0,5.0,7.0,7.0,8.0,14.0,3.0,10.0,0.0,0.0,0.0,2.0,100.0,20.0,0.0,0.0,77275.0,49360.0,29400.0,31675.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
125746,1121057,,15000.0,15000.0,15000.0, 36 months,10.42%,486.98,B,B3,Physician Shareholder,10+ years,MORTGAGE,530000.0,Source Verified,Jan-18,n,https://lendingclub.com/browse/loanDetail.action?loan_id=125847088,,debt_consolidation,Debt consolidation,452xx,OH,11.6,0.0,Dec-98,690.0,694.0,0.0,,,17.0,0.0,111853.0,90.10%,38.0,w,2372.38,2372.38,15087.7,15087.7,12627.62,2460.08,0.0,0.0,0.0,Aug-20,486.98,Sep-20,Aug-20,729.0,725.0,0.0,,1.0,Individual,,,,0.0,0.0,598222.0,1.0,6.0,2.0,5.0,4.0,87882.0,78.0,1.0,1.0,29999.0,85.0,124137.0,2.0,2.0,3.0,6.0,37389.0,6187.0,92.3,0.0,0.0,228.0,197.0,7.0,4.0,2.0,7.0,,4.0,,0.0,5.0,8.0,5.0,9.0,15.0,9.0,20.0,8.0,17.0,0.0,0.0,0.0,3.0,100.0,100.0,0.0,0.0,694032.0,199735.0,80337.0,133890.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
232593,55891,,40000.0,40000.0,40000.0, 60 months,11.02%,870.1,B,B2,Director of Maintenance Asst. ,7 years,MORTGAGE,0.0,Verified,Feb-20,n,https://lendingclub.com/browse/loanDetail.action?loan_id=164898985,,debt_consolidation,Debt consolidation,890xx,NV,,0.0,Apr-09,780.0,784.0,0.0,,,7.0,0.0,3572.0,18.80%,12.0,w,36913.29,36913.29,5171.62,5171.62,3086.71,2084.91,0.0,0.0,0.0,Aug-20,870.1,Sep-20,Aug-20,709.0,705.0,0.0,,1.0,Joint App,150000.0,22.05,Verified,0.0,0.0,246340.0,0.0,2.0,0.0,0.0,39.0,19008.0,48.0,1.0,1.0,525.0,38.0,19000.0,0.0,2.0,2.0,1.0,41057.0,6975.0,7.0,0.0,0.0,46.0,129.0,8.0,8.0,1.0,129.0,,9.0,,0.0,1.0,3.0,1.0,4.0,3.0,4.0,8.0,3.0,7.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,304368.0,22580.0,7500.0,39897.0,56162.0,680.0,684.0,Dec-03,0.0,1.0,14.0,41.6,4.0,13.0,0.0,0.0,,N,,,,,,,,,,,,,,,N,,,,,,,N
2516216,2236292,,5500.0,5500.0,5500.0, 36 months,13.33%,186.2,C,C3,,,MORTGAGE,30000.0,Source Verified,Jul-15,n,https://lendingclub.com/browse/loanDetail.action?loan_id=53984356,,credit_card,Credit card refinancing,721xx,AR,30.0,2.0,Nov-97,665.0,669.0,2.0,,62.0,10.0,1.0,3768.0,62%,37.0,w,0.0,0.0,3852.23,3852.23,2326.69,834.64,0.0,690.9,124.36200000000001,Dec-16,186.2,,Apr-17,499.0,0.0,1.0,4.0,1.0,Individual,,,,0.0,47.0,130217.0,,,,,,,,,,,,6050.0,,,,9.0,13021.0,917.0,86.0,0.0,0.0,99.0,211.0,7.0,7.0,4.0,11.0,,2.0,,0.0,3.0,7.0,14.0,16.0,6.0,7.0,27.0,7.0,10.0,,0.0,2.0,4.0,86.0,100.0,1.0,0.0,138877.0,30213.0,2750.0,30787.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,Y
1500430,872057,,19200.0,19200.0,19200.0, 36 months,16.14%,676.35,C,C4,Human Resources,6 years,RENT,41225.0,Verified,Jul-18,n,https://lendingclub.com/browse/loanDetail.action?loan_id=136576338,,debt_consolidation,Debt consolidation,926xx,CA,8.18,0.0,Apr-06,670.0,674.0,1.0,,,14.0,0.0,6014.0,42.70%,16.0,w,0.0,0.0,19817.095019999997,19817.1,19200.0,617.1,0.0,0.0,0.0,Sep-18,19157.97,,Nov-18,754.0,750.0,0.0,,1.0,Individual,,,,0.0,0.0,6014.0,2.0,0.0,0.0,1.0,17.0,0.0,,8.0,14.0,1359.0,43.0,14100.0,2.0,0.0,3.0,15.0,430.0,1198.0,65.8,0.0,0.0,17.0,147.0,2.0,2.0,0.0,12.0,,4.0,,0.0,4.0,9.0,4.0,5.0,1.0,14.0,15.0,9.0,14.0,0.0,0.0,0.0,8.0,100.0,50.0,0.0,0.0,14100.0,6014.0,3500.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
1830656,373329,,17000.0,17000.0,17000.0, 60 months,12.40%,381.61,B,B4,Category Manager,5 years,RENT,30000.0,Not Verified,Jul-19,n,https://lendingclub.com/browse/loanDetail.action?loan_id=153830497,,debt_consolidation,Debt consolidation,553xx,MN,34.92,0.0,Mar-05,750.0,754.0,0.0,,,10.0,0.0,18651.0,22.40%,13.0,w,14150.3,14150.3,4949.22,4949.22,2849.7,2099.52,0.0,0.0,0.0,Aug-20,381.61,Sep-20,Aug-20,769.0,765.0,0.0,,1.0,Individual,,,,0.0,0.0,26462.0,0.0,1.0,0.0,1.0,19.0,7811.0,57.0,1.0,1.0,4665.0,27.0,83100.0,1.0,1.0,0.0,2.0,2646.0,62749.0,22.9,0.0,0.0,80.0,171.0,7.0,7.0,0.0,27.0,,19.0,,0.0,8.0,8.0,8.0,10.0,2.0,9.0,11.0,8.0,10.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,96700.0,26462.0,81400.0,13600.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
2146834,802503,,17500.0,17500.0,17500.0, 60 months,11.55%,385.32,B,B4,PROBATION/PAROLE OFFICER,5 years,MORTGAGE,44149.0,Not Verified,Sep-18,n,https://lendingclub.com/browse/loanDetail.action?loan_id=139516604,,debt_consolidation,Debt consolidation,280xx,NC,25.55,0.0,Apr-07,745.0,749.0,0.0,,,16.0,0.0,2656.0,24.40%,27.0,w,11946.21,11946.21,8851.13,8851.13,5553.79,3297.34,0.0,0.0,0.0,Aug-20,385.32,Sep-20,Aug-20,794.0,790.0,0.0,,1.0,Individual,,,,0.0,0.0,51686.0,0.0,11.0,0.0,2.0,18.0,49030.0,82.0,1.0,1.0,2318.0,73.0,10900.0,1.0,0.0,0.0,3.0,3230.0,82.0,96.6,0.0,0.0,136.0,118.0,12.0,12.0,0.0,111.0,,18.0,,0.0,1.0,3.0,1.0,2.0,18.0,5.0,9.0,3.0,16.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,70389.0,51686.0,2400.0,59489.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
663881,595147,,18000.0,18000.0,18000.0, 60 months,16.14%,439.07,C,C4,Sales ,7 years,RENT,48000.0,Source Verified,Jan-19,n,https://lendingclub.com/browse/loanDetail.action?loan_id=146699337,,debt_consolidation,Debt consolidation,921xx,CA,5.2,0.0,Jan-07,685.0,689.0,0.0,,86.0,5.0,1.0,8084.0,38.30%,7.0,w,0.0,0.0,20565.51668,20565.52,18000.0,2565.52,0.0,0.0,0.0,Dec-19,16190.96,,Jan-20,709.0,705.0,0.0,,1.0,Individual,,,,0.0,0.0,8084.0,0.0,0.0,0.0,0.0,79.0,0.0,,1.0,2.0,3600.0,38.0,21100.0,0.0,0.0,0.0,2.0,1617.0,11955.0,38.7,0.0,0.0,144.0,62.0,7.0,7.0,0.0,7.0,,22.0,,0.0,3.0,4.0,3.0,3.0,2.0,5.0,5.0,4.0,5.0,0.0,0.0,0.0,1.0,100.0,0.0,1.0,0.0,21100.0,8084.0,19500.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
2098447,1290503,,7800.0,7800.0,7800.0, 36 months,10.91%,255.03,B,B4,Stylist,3 years,MORTGAGE,68500.0,Not Verified,Aug-17,n,https://lendingclub.com/browse/loanDetail.action?loan_id=117884430,,debt_consolidation,Debt consolidation,065xx,CT,16.01,0.0,Feb-08,700.0,704.0,0.0,34.0,,10.0,0.0,4129.0,39%,21.0,w,0.0,0.0,8651.560398,8651.56,7800.0,851.56,0.0,0.0,0.0,Nov-18,5340.9,,Jan-20,719.0,715.0,0.0,34.0,1.0,Individual,,,,0.0,258.0,14829.0,1.0,2.0,0.0,0.0,25.0,10641.0,33.0,1.0,4.0,2416.0,35.0,10600.0,0.0,0.0,2.0,4.0,1854.0,4586.0,42.7,0.0,0.0,114.0,91.0,1.0,1.0,0.0,1.0,,2.0,,2.0,2.0,3.0,3.0,3.0,10.0,6.0,7.0,3.0,10.0,0.0,0.0,0.0,1.0,90.5,0.0,0.0,0.0,42641.0,14829.0,8000.0,31982.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
1497172,2582998,,25200.0,25200.0,25200.0, 60 months,18.24%,643.21,D,D5,Compounder,3 years,MORTGAGE,60000.0,Verified,May-14,n,https://lendingclub.com/browse/loanDetail.action?loan_id=15560609,,major_purchase,Major purchase,450xx,OH,1.74,0.0,Dec-94,720.0,724.0,0.0,,85.0,6.0,1.0,480.0,7.10%,14.0,w,0.0,0.0,15461.96,15461.96,6379.74,7196.89,0.0,1885.33,339.3594,Mar-16,643.21,,Oct-16,499.0,0.0,0.0,,1.0,Individual,,,,0.0,0.0,2143.0,,,,,,,,,,,,6800.0,,,,5.0,357.0,3820.0,11.2,0.0,0.0,139.0,232.0,8.0,8.0,1.0,8.0,,,,0.0,1.0,1.0,3.0,3.0,5.0,5.0,7.0,1.0,6.0,0.0,0.0,0.0,2.0,100.0,0.0,1.0,0.0,9577.0,2143.0,4300.0,2777.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,Y
1643298,864833,,4000.0,4000.0,4000.0, 36 months,14.47%,137.63,C,C2,Utilization Review Coordinator,7 years,MORTGAGE,40000.0,Verified,Jul-18,n,https://lendingclub.com/browse/loanDetail.action?loan_id=137204675,,major_purchase,Major purchase,492xx,MI,37.86,1.0,Dec-05,710.0,714.0,2.0,18.0,82.0,15.0,1.0,7392.0,42.70%,25.0,w,0.0,0.0,4334.213812,4334.21,4000.0,334.21,0.0,0.0,0.0,Feb-19,3511.65,,Mar-19,694.0,690.0,0.0,,1.0,Joint App,100000.0,22.98,Verified,0.0,0.0,192198.0,3.0,9.0,3.0,5.0,5.0,69458.0,87.0,2.0,2.0,4009.0,79.0,17300.0,5.0,6.0,13.0,8.0,12813.0,1191.0,77.1,0.0,0.0,95.0,151.0,1.0,1.0,1.0,54.0,,2.0,39.0,0.0,1.0,2.0,1.0,2.0,15.0,5.0,9.0,2.0,15.0,0.0,0.0,0.0,5.0,88.0,100.0,1.0,0.0,215680.0,76850.0,5200.0,79572.0,25530.0,675.0,679.0,Mar-91,0.0,3.0,10.0,53.4,4.0,14.0,0.0,0.0,13.0,N,,,,,,,,,,,,,,,N,,,,,,,N
2290896,517360,,23000.0,23000.0,23000.0, 60 months,17.19%,573.97,C,C5,EVP ,2 years,ANY,130000.0,Source Verified,Apr-19,n,https://lendingclub.com/browse/loanDetail.action?loan_id=149572520,,credit_card,Credit card refinancing,207xx,MD,2.74,0.0,Jul-98,660.0,664.0,0.0,38.0,,7.0,0.0,11758.0,22%,10.0,w,18638.35,18638.35,9161.56,9161.56,4361.65,4799.91,0.0,0.0,0.0,Aug-20,573.97,Sep-20,Aug-20,724.0,720.0,0.0,,1.0,Individual,,,,0.0,0.0,11758.0,0.0,0.0,0.0,0.0,94.0,0.0,,0.0,0.0,5066.0,22.0,53400.0,0.0,0.0,0.0,0.0,1680.0,41642.0,22.0,0.0,0.0,247.0,248.0,39.0,39.0,0.0,39.0,38.0,,38.0,0.0,4.0,4.0,7.0,7.0,3.0,7.0,7.0,4.0,7.0,0.0,0.0,0.0,0.0,100.0,42.9,0.0,0.0,53400.0,11758.0,53400.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
2525518,2408745,,10000.0,10000.0,10000.0, 60 months,16.49%,245.8,D,D3,Account Executive,9 years,MORTGAGE,41000.0,Verified,Jan-15,n,https://lendingclub.com/browse/loanDetail.action?loan_id=39460557,,home_improvement,Home improvement,982xx,WA,19.26,0.0,Mar-95,660.0,664.0,0.0,,,9.0,0.0,4409.0,90%,12.0,w,0.0,0.0,3844.47,3844.47,1403.54,1585.61,0.0,855.32,153.9576,Feb-16,245.8,,Oct-16,504.0,500.0,0.0,,1.0,Individual,,,,0.0,0.0,14020.0,,,,,,,,,,,,4900.0,,,,9.0,1558.0,430.0,88.7,0.0,0.0,122.0,238.0,3.0,3.0,0.0,3.0,,15.0,,0.0,5.0,7.0,5.0,5.0,4.0,7.0,8.0,7.0,9.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,16509.0,14020.0,3800.0,11609.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,Y
1810742,2483938,,3000.0,3000.0,3000.0, 36 months,13.98%,102.51,C,C3,E-5/SSGT,8 years,RENT,48000.0,Not Verified,Oct-14,n,https://lendingclub.com/browse/loanDetail.action?loan_id=30405729,,other,Other,328xx,FL,13.95,0.0,Aug-06,660.0,664.0,0.0,37.0,,4.0,0.0,13689.0,90.70%,14.0,f,0.0,0.0,3032.62,3032.62,3000.0,32.62,0.0,0.0,0.0,Nov-14,3034.95,,Aug-20,704.0,700.0,0.0,58.0,1.0,Individual,,,,0.0,0.0,21030.0,,,,,,,,,,,,15100.0,,,,1.0,5258.0,541.0,93.6,0.0,0.0,94.0,98.0,27.0,18.0,0.0,90.0,37.0,,37.0,0.0,1.0,2.0,2.0,3.0,8.0,3.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,85.7,50.0,0.0,0.0,24800.0,21030.0,8500.0,9700.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
990020,981914,,7675.0,7675.0,7675.0, 36 months,13.58%,260.76,C,C2,Teacher,10+ years,MORTGAGE,108000.0,Source Verified,Apr-18,n,https://lendingclub.com/browse/loanDetail.action?loan_id=132242872,,debt_consolidation,Debt consolidation,071xx,NJ,23.13,2.0,Apr-88,705.0,709.0,2.0,15.0,,27.0,0.0,29644.0,64.30%,43.0,f,1991.3,1991.3,7295.49,7295.49,5683.7,1611.79,0.0,0.0,0.0,Aug-20,260.76,Sep-20,Aug-20,689.0,685.0,0.0,15.0,1.0,Individual,,,,0.0,0.0,395843.0,0.0,4.0,0.0,0.0,33.0,14207.0,33.0,0.0,0.0,5470.0,49.0,45800.0,0.0,0.0,4.0,0.0,15225.0,8215.0,72.5,0.0,0.0,124.0,360.0,33.0,33.0,3.0,33.0,,0.0,,1.0,14.0,20.0,15.0,21.0,11.0,21.0,28.0,20.0,27.0,0.0,0.0,1.0,0.0,94.9,50.0,0.0,0.0,499300.0,43851.0,30400.0,42900.0,,,,,,,,,,,,,,,,,,,260.76,,,,,,,67.60467,1992.05,260.76,N,,,,,,,N
